student_id,timestamp,current_location,next_location,event_type,crowd_density,time_of_day
188,2026-03-15 08:30:00,canteen,canteen,sports,low,afternoon
101,2026-03-15 08:30:00,canteen,lab,sports,low,evening
8,2026-03-15 08:30:00,stage,stage,sports,medium,morning
53,2026-03-15 08:30:00,canteen,canteen,sports,high,morning
60,2026-03-15 08:30:00,stage,canteen,cultural,high,evening
108,2026-03-15 08:30:00,lab,canteen,technical,high,afternoon
5,2026-03-15 08:30:00,lab,lab,cultural,medium,afternoon
103,2026-03-15 08:30:00,lab,stage,technical,high,afternoon
196,2026-03-15 08:30:00,stage,stage,cultural,low,afternoon
6,2026-03-15 08:30:00,stage,stage,technical,high,morning
109,2026-03-15 08:30:00,canteen,lab,sports,medium,evening
116,2026-03-15 08:30:00,canteen,lab,technical,high,morning
94,2026-03-15 08:30:00,canteen,lab,technical,medium,afternoon
47,2026-03-15 08:30:00,canteen,canteen,sports,medium,afternoon
99,2026-03-15 08:30:00,canteen,lab,sports,high,morning
55,2026-03-15 08:30:00,stage,canteen,technical,low,afternoon
168,2026-03-15 08:30:00,stage,lab,technical,medium,morning
52,2026-03-15 08:30:00,lab,lab,sports,high,morning
144,2026-03-15 08:30:00,lab,lab,cultural,medium,morning
13,2026-03-15 08:31:00,lab,stage,sports,high,morning
114,2026-03-15 08:31:00,lab,canteen,technical,low,afternoon
124,2026-03-15 08:31:00,stage,canteen,technical,medium,afternoon
106,2026-03-15 08:31:00,stage,lab,technical,low,afternoon
158,2026-03-15 08:31:00,stage,canteen,sports,low,evening
147,2026-03-15 08:31:00,canteen,canteen,sports,low,morning
145,2026-03-15 08:31:00,canteen,canteen,cultural,low,evening
120,2026-03-15 08:31:00,lab,canteen,technical,low,morning
63,2026-03-15 08:31:00,canteen,stage,technical,high,morning
19,2026-03-15 08:31:00,stage,lab,sports,low,afternoon
92,2026-03-15 08:31:00,lab,lab,technical,high,morning
58,2026-03-15 08:31:00,lab,lab,cultural,low,evening
183,2026-03-15 08:31:00,canteen,lab,sports,low,afternoon
90,2026-03-15 08:32:00,lab,canteen,technical,medium,afternoon
117,2026-03-15 08:32:00,canteen,canteen,sports,high,morning
62,2026-03-15 08:32:00,canteen,stage,sports,low,afternoon
23,2026-03-15 08:32:00,lab,lab,cultural,low,evening
127,2026-03-15 08:32:00,canteen,canteen,sports,low,morning
137,2026-03-15 08:32:00,canteen,canteen,technical,high,evening
140,2026-03-15 08:32:00,canteen,canteen,cultural,high,afternoon
129,2026-03-15 08:32:00,canteen,canteen,sports,high,evening
58,2026-03-15 08:32:00,lab,canteen,technical,medium,evening
122,2026-03-15 08:32:00,stage,canteen,sports,medium,afternoon
1,2026-03-15 08:32:00,stage,lab,sports,low,morning
34,2026-03-15 08:32:00,canteen,lab,cultural,high,morning
96,2026-03-15 08:32:00,canteen,canteen,cultural,high,afternoon
126,2026-03-15 08:32:00,canteen,canteen,cultural,medium,morning
118,2026-03-15 08:33:00,stage,lab,cultural,low,evening
48,2026-03-15 08:33:00,canteen,stage,technical,high,afternoon
89,2026-03-15 08:33:00,lab,lab,sports,high,afternoon
117,2026-03-15 08:33:00,lab,canteen,cultural,low,morning
129,2026-03-15 08:33:00,lab,lab,technical,medium,morning
16,2026-03-15 08:33:00,stage,canteen,cultural,medium,afternoon
189,2026-03-15 08:33:00,canteen,lab,sports,high,afternoon
192,2026-03-15 08:33:00,canteen,lab,cultural,low,afternoon
191,2026-03-15 08:33:00,canteen,stage,sports,low,afternoon
69,2026-03-15 08:34:00,stage,canteen,sports,low,evening
22,2026-03-15 08:34:00,stage,canteen,technical,high,evening
93,2026-03-15 08:34:00,stage,lab,cultural,medium,afternoon
195,2026-03-15 08:34:00,stage,canteen,cultural,medium,afternoon
76,2026-03-15 08:34:00,lab,lab,sports,medium,afternoon
154,2026-03-15 08:34:00,stage,canteen,cultural,medium,evening
144,2026-03-15 08:34:00,stage,canteen,sports,medium,morning
179,2026-03-15 08:34:00,stage,lab,technical,high,evening
86,2026-03-15 08:34:00,canteen,stage,cultural,high,afternoon
185,2026-03-15 08:34:00,canteen,canteen,sports,medium,afternoon
29,2026-03-15 08:34:00,canteen,stage,cultural,medium,afternoon
69,2026-03-15 08:34:00,lab,canteen,cultural,high,afternoon
47,2026-03-15 08:34:00,lab,lab,technical,medium,evening
94,2026-03-15 08:34:00,stage,canteen,sports,medium,morning
190,2026-03-15 08:34:00,canteen,canteen,technical,medium,afternoon
197,2026-03-15 08:34:00,lab,canteen,technical,low,afternoon
144,2026-03-15 08:34:00,canteen,stage,technical,medium,afternoon
176,2026-03-15 08:35:00,lab,canteen,sports,low,morning
85,2026-03-15 08:35:00,lab,lab,sports,medium,evening
39,2026-03-15 08:35:00,stage,lab,cultural,medium,morning
100,2026-03-15 08:35:00,stage,stage,sports,high,evening
33,2026-03-15 08:35:00,lab,stage,technical,high,afternoon
101,2026-03-15 08:35:00,stage,lab,sports,high,morning
23,2026-03-15 08:35:00,lab,canteen,cultural,low,morning
10,2026-03-15 08:35:00,lab,canteen,technical,low,afternoon
69,2026-03-15 08:35:00,canteen,lab,cultural,medium,morning
100,2026-03-15 08:35:00,stage,canteen,sports,low,afternoon
34,2026-03-15 08:35:00,stage,canteen,cultural,high,afternoon
180,2026-03-15 08:35:00,stage,lab,cultural,low,evening
138,2026-03-15 08:35:00,canteen,lab,sports,medium,evening
147,2026-03-15 08:35:00,canteen,stage,cultural,low,afternoon
186,2026-03-15 08:35:00,canteen,stage,sports,high,afternoon
96,2026-03-15 08:35:00,stage,canteen,technical,medium,morning
1,2026-03-15 08:36:00,stage,lab,cultural,low,afternoon
69,2026-03-15 08:36:00,stage,canteen,technical,medium,afternoon
4,2026-03-15 08:36:00,canteen,stage,sports,medium,morning
16,2026-03-15 08:36:00,canteen,lab,sports,low,afternoon
24,2026-03-15 08:36:00,lab,stage,cultural,medium,afternoon
80,2026-03-15 08:36:00,canteen,stage,cultural,low,evening
2,2026-03-15 08:36:00,lab,canteen,sports,high,afternoon
128,2026-03-15 08:36:00,stage,canteen,sports,high,afternoon
160,2026-03-15 08:36:00,canteen,canteen,technical,low,morning
84,2026-03-15 08:36:00,stage,lab,technical,low,evening
152,2026-03-15 08:36:00,stage,lab,cultural,medium,evening
140,2026-03-15 08:36:00,stage,canteen,cultural,low,afternoon
178,2026-03-15 08:36:00,stage,canteen,cultural,medium,evening
163,2026-03-15 08:36:00,canteen,lab,cultural,high,evening
124,2026-03-15 08:37:00,stage,canteen,cultural,low,evening
33,2026-03-15 08:37:00,lab,stage,cultural,high,morning
161,2026-03-15 08:37:00,canteen,lab,cultural,low,morning
189,2026-03-15 08:37:00,stage,canteen,cultural,high,evening
179,2026-03-15 08:37:00,canteen,stage,technical,low,evening
171,2026-03-15 08:37:00,lab,canteen,sports,low,afternoon
101,2026-03-15 08:37:00,stage,canteen,sports,medium,evening
12,2026-03-15 08:37:00,lab,stage,cultural,medium,morning
67,2026-03-15 08:37:00,stage,stage,sports,low,afternoon
65,2026-03-15 08:37:00,lab,canteen,cultural,medium,morning
161,2026-03-15 08:37:00,stage,canteen,technical,low,morning
168,2026-03-15 08:37:00,canteen,stage,cultural,low,morning
74,2026-03-15 08:37:00,stage,canteen,technical,high,morning
43,2026-03-15 08:37:00,canteen,lab,technical,medium,morning
44,2026-03-15 08:37:00,stage,lab,technical,medium,afternoon
29,2026-03-15 08:37:00,stage,canteen,cultural,high,morning
141,2026-03-15 08:37:00,lab,stage,technical,low,evening
12,2026-03-15 08:37:00,lab,canteen,cultural,medium,afternoon
95,2026-03-15 08:37:00,lab,lab,technical,low,evening
46,2026-03-15 08:37:00,stage,stage,technical,medium,afternoon
130,2026-03-15 08:37:00,stage,canteen,sports,medium,evening
35,2026-03-15 08:37:00,stage,stage,cultural,low,morning
81,2026-03-15 08:37:00,canteen,stage,sports,low,evening
90,2026-03-15 08:38:00,canteen,canteen,technical,medium,morning
8,2026-03-15 08:38:00,stage,canteen,sports,high,afternoon
93,2026-03-15 08:38:00,lab,lab,technical,high,morning
154,2026-03-15 08:38:00,lab,lab,sports,high,evening
90,2026-03-15 08:38:00,lab,canteen,sports,high,morning
162,2026-03-15 08:38:00,stage,canteen,cultural,high,morning
115,2026-03-15 08:38:00,lab,canteen,cultural,low,afternoon
105,2026-03-15 08:38:00,stage,stage,sports,medium,morning
135,2026-03-15 08:38:00,canteen,lab,sports,high,afternoon
196,2026-03-15 08:38:00,lab,lab,cultural,medium,evening
58,2026-03-15 08:39:00,canteen,stage,technical,low,afternoon
114,2026-03-15 08:39:00,lab,stage,technical,medium,evening
75,2026-03-15 08:39:00,stage,stage,technical,low,evening
157,2026-03-15 08:39:00,stage,canteen,technical,medium,morning
120,2026-03-15 08:39:00,stage,canteen,sports,medium,afternoon
164,2026-03-15 08:39:00,stage,lab,technical,low,evening
21,2026-03-15 08:39:00,lab,lab,sports,medium,morning
164,2026-03-15 08:39:00,canteen,canteen,sports,low,morning
138,2026-03-15 08:39:00,stage,canteen,technical,medium,evening
101,2026-03-15 08:39:00,lab,lab,technical,medium,morning
152,2026-03-15 08:39:00,canteen,canteen,technical,high,afternoon
192,2026-03-15 08:39:00,stage,canteen,cultural,medium,evening
177,2026-03-15 08:39:00,canteen,lab,sports,high,evening
99,2026-03-15 08:39:00,stage,canteen,technical,high,morning
36,2026-03-15 08:39:00,canteen,lab,cultural,low,evening
96,2026-03-15 08:39:00,canteen,lab,sports,low,evening
152,2026-03-15 08:40:00,stage,canteen,sports,medium,evening
151,2026-03-15 08:40:00,lab,lab,sports,low,afternoon
190,2026-03-15 08:40:00,canteen,canteen,technical,high,afternoon
37,2026-03-15 08:40:00,stage,canteen,technical,medium,afternoon
12,2026-03-15 08:40:00,canteen,canteen,sports,low,afternoon
113,2026-03-15 08:40:00,canteen,stage,sports,low,morning
183,2026-03-15 08:40:00,lab,stage,cultural,low,evening
13,2026-03-15 08:40:00,canteen,lab,cultural,high,afternoon
23,2026-03-15 08:40:00,canteen,lab,sports,low,morning
99,2026-03-15 08:41:00,stage,lab,cultural,medium,afternoon
105,2026-03-15 08:41:00,stage,canteen,sports,medium,morning
30,2026-03-15 08:41:00,lab,canteen,cultural,medium,afternoon
17,2026-03-15 08:41:00,canteen,stage,sports,high,afternoon
113,2026-03-15 08:41:00,canteen,stage,technical,low,evening
62,2026-03-15 08:41:00,canteen,lab,sports,medium,afternoon
84,2026-03-15 08:41:00,lab,canteen,technical,low,afternoon
112,2026-03-15 08:41:00,canteen,lab,sports,low,morning
86,2026-03-15 08:41:00,stage,canteen,technical,medium,evening
141,2026-03-15 08:41:00,lab,canteen,cultural,high,evening
187,2026-03-15 08:41:00,stage,lab,technical,medium,morning
19,2026-03-15 08:41:00,stage,canteen,cultural,medium,afternoon
177,2026-03-15 08:41:00,lab,canteen,sports,high,morning
100,2026-03-15 08:41:00,stage,lab,cultural,low,afternoon
140,2026-03-15 08:41:00,canteen,lab,cultural,low,afternoon
189,2026-03-15 08:41:00,lab,stage,cultural,high,evening
147,2026-03-15 08:41:00,stage,stage,sports,medium,afternoon
76,2026-03-15 08:41:00,canteen,stage,technical,high,evening
9,2026-03-15 08:42:00,canteen,canteen,cultural,medium,evening
199,2026-03-15 08:42:00,stage,lab,sports,high,morning
28,2026-03-15 08:42:00,canteen,lab,cultural,low,afternoon
128,2026-03-15 08:42:00,lab,canteen,technical,high,morning
52,2026-03-15 08:42:00,stage,lab,cultural,high,morning
83,2026-03-15 08:42:00,canteen,canteen,cultural,medium,morning
111,2026-03-15 08:42:00,canteen,canteen,cultural,medium,morning
144,2026-03-15 08:42:00,stage,lab,technical,medium,evening
117,2026-03-15 08:42:00,stage,lab,technical,high,evening
69,2026-03-15 08:42:00,stage,lab,sports,high,evening
99,2026-03-15 08:42:00,stage,canteen,cultural,medium,evening
140,2026-03-15 08:42:00,lab,lab,cultural,low,afternoon
25,2026-03-15 08:42:00,stage,canteen,cultural,medium,evening
180,2026-03-15 08:42:00,lab,lab,cultural,high,afternoon
123,2026-03-15 08:42:00,lab,lab,technical,high,morning
53,2026-03-15 08:42:00,stage,canteen,technical,medium,afternoon
151,2026-03-15 08:42:00,lab,lab,cultural,medium,evening
144,2026-03-15 08:42:00,stage,canteen,cultural,high,evening
57,2026-03-15 08:42:00,stage,stage,cultural,high,evening
39,2026-03-15 08:42:00,canteen,lab,cultural,low,morning
109,2026-03-15 08:43:00,stage,canteen,sports,medium,morning
181,2026-03-15 08:43:00,canteen,lab,sports,medium,evening
42,2026-03-15 08:43:00,lab,stage,cultural,low,morning
186,2026-03-15 08:43:00,canteen,lab,cultural,high,afternoon
167,2026-03-15 08:43:00,lab,canteen,cultural,high,afternoon
142,2026-03-15 08:43:00,stage,canteen,sports,low,afternoon
122,2026-03-15 08:43:00,lab,stage,technical,medium,afternoon
133,2026-03-15 08:43:00,lab,lab,sports,high,evening
163,2026-03-15 08:43:00,stage,canteen,sports,low,evening
75,2026-03-15 08:43:00,lab,lab,cultural,low,afternoon
146,2026-03-15 08:43:00,stage,canteen,cultural,low,afternoon
76,2026-03-15 08:43:00,canteen,canteen,technical,high,evening
9,2026-03-15 08:43:00,stage,stage,cultural,high,morning
74,2026-03-15 08:44:00,stage,canteen,cultural,low,afternoon
186,2026-03-15 08:44:00,lab,canteen,technical,low,morning
145,2026-03-15 08:44:00,canteen,lab,cultural,high,evening
7,2026-03-15 08:44:00,stage,lab,cultural,high,afternoon
174,2026-03-15 08:44:00,canteen,canteen,cultural,high,afternoon
141,2026-03-15 08:44:00,canteen,stage,sports,high,morning
168,2026-03-15 08:44:00,lab,lab,cultural,high,morning
170,2026-03-15 08:44:00,stage,stage,sports,low,morning
137,2026-03-15 08:44:00,lab,stage,cultural,high,morning
178,2026-03-15 08:44:00,stage,canteen,cultural,high,afternoon
27,2026-03-15 08:45:00,canteen,lab,sports,low,evening
122,2026-03-15 08:45:00,stage,lab,sports,low,morning
194,2026-03-15 08:45:00,stage,canteen,cultural,medium,morning
5,2026-03-15 08:45:00,canteen,stage,technical,high,evening
29,2026-03-15 08:45:00,canteen,canteen,cultural,medium,afternoon
165,2026-03-15 08:45:00,stage,canteen,sports,medium,evening
166,2026-03-15 08:45:00,lab,canteen,cultural,low,evening
83,2026-03-15 08:45:00,stage,canteen,cultural,low,morning
136,2026-03-15 08:45:00,canteen,lab,sports,medium,evening
109,2026-03-15 08:45:00,lab,lab,technical,medium,evening
65,2026-03-15 08:45:00,canteen,lab,technical,medium,afternoon
86,2026-03-15 08:45:00,canteen,lab,sports,medium,morning
145,2026-03-15 08:45:00,lab,stage,sports,high,morning
71,2026-03-15 08:45:00,canteen,stage,cultural,medium,morning
45,2026-03-15 08:46:00,canteen,canteen,sports,low,afternoon
132,2026-03-15 08:46:00,canteen,canteen,sports,medium,afternoon
36,2026-03-15 08:46:00,canteen,lab,cultural,medium,afternoon
70,2026-03-15 08:46:00,canteen,lab,cultural,low,afternoon
159,2026-03-15 08:46:00,canteen,lab,cultural,medium,morning
19,2026-03-15 08:46:00,canteen,stage,technical,low,morning
189,2026-03-15 08:46:00,canteen,lab,technical,high,evening
108,2026-03-15 08:46:00,canteen,lab,sports,high,afternoon
182,2026-03-15 08:46:00,stage,canteen,cultural,low,evening
167,2026-03-15 08:46:00,stage,lab,sports,high,afternoon
91,2026-03-15 08:46:00,canteen,canteen,sports,high,evening
90,2026-03-15 08:46:00,stage,stage,technical,high,morning
19,2026-03-15 08:46:00,lab,lab,technical,low,morning
39,2026-03-15 08:47:00,stage,canteen,sports,medium,afternoon
126,2026-03-15 08:47:00,canteen,stage,cultural,high,morning
195,2026-03-15 08:47:00,canteen,canteen,technical,medium,afternoon
173,2026-03-15 08:47:00,stage,lab,technical,medium,evening
141,2026-03-15 08:47:00,canteen,lab,technical,high,afternoon
126,2026-03-15 08:47:00,lab,lab,sports,high,evening
58,2026-03-15 08:47:00,lab,canteen,technical,medium,evening
148,2026-03-15 08:47:00,canteen,stage,cultural,high,afternoon
200,2026-03-15 08:47:00,lab,canteen,technical,low,morning
61,2026-03-15 08:47:00,lab,canteen,sports,low,evening
127,2026-03-15 08:47:00,stage,canteen,sports,high,morning
105,2026-03-15 08:47:00,lab,stage,sports,medium,evening
167,2026-03-15 08:47:00,stage,canteen,sports,high,evening
1,2026-03-15 08:47:00,canteen,canteen,cultural,low,evening
131,2026-03-15 08:47:00,stage,lab,sports,medium,evening
92,2026-03-15 08:48:00,canteen,stage,technical,high,afternoon
190,2026-03-15 08:48:00,canteen,canteen,cultural,low,evening
191,2026-03-15 08:48:00,canteen,stage,sports,medium,morning
113,2026-03-15 08:48:00,canteen,canteen,sports,low,morning
153,2026-03-15 08:48:00,canteen,stage,cultural,high,afternoon
56,2026-03-15 08:48:00,stage,lab,technical,high,evening
161,2026-03-15 08:48:00,canteen,lab,cultural,low,afternoon
166,2026-03-15 08:48:00,lab,canteen,technical,low,morning
117,2026-03-15 08:48:00,lab,stage,technical,low,evening
134,2026-03-15 08:48:00,canteen,lab,sports,low,morning
58,2026-03-15 08:48:00,lab,lab,cultural,low,afternoon
44,2026-03-15 08:48:00,stage,canteen,cultural,medium,afternoon
173,2026-03-15 08:48:00,stage,canteen,sports,high,morning
160,2026-03-15 08:48:00,canteen,lab,sports,medium,evening
173,2026-03-15 08:48:00,canteen,lab,technical,low,evening
61,2026-03-15 08:48:00,canteen,lab,sports,medium,morning
47,2026-03-15 08:48:00,lab,lab,cultural,high,morning
149,2026-03-15 08:48:00,lab,lab,sports,low,evening
80,2026-03-15 08:48:00,stage,canteen,sports,low,morning
118,2026-03-15 08:48:00,lab,lab,sports,high,afternoon
164,2026-03-15 08:49:00,stage,lab,sports,medium,evening
147,2026-03-15 08:49:00,lab,lab,sports,high,evening
20,2026-03-15 08:49:00,stage,lab,technical,high,afternoon
185,2026-03-15 08:49:00,canteen,stage,sports,medium,morning
146,2026-03-15 08:49:00,lab,canteen,sports,medium,evening
47,2026-03-15 08:49:00,stage,canteen,cultural,low,evening
49,2026-03-15 08:49:00,lab,canteen,sports,low,evening
14,2026-03-15 08:49:00,canteen,stage,cultural,low,morning
143,2026-03-15 08:49:00,stage,canteen,cultural,high,evening
159,2026-03-15 08:50:00,lab,stage,cultural,medium,morning
1,2026-03-15 08:50:00,lab,lab,cultural,medium,afternoon
117,2026-03-15 08:50:00,canteen,lab,technical,low,morning
54,2026-03-15 08:50:00,canteen,canteen,technical,high,morning
118,2026-03-15 08:50:00,stage,canteen,cultural,high,afternoon
3,2026-03-15 08:50:00,lab,lab,technical,medium,morning
144,2026-03-15 08:50:00,lab,lab,technical,medium,afternoon
185,2026-03-15 08:50:00,canteen,lab,sports,medium,evening
12,2026-03-15 08:50:00,canteen,lab,technical,medium,afternoon
74,2026-03-15 08:50:00,stage,lab,cultural,high,afternoon
16,2026-03-15 08:51:00,lab,lab,cultural,low,evening
200,2026-03-15 08:51:00,lab,lab,cultural,medium,evening
102,2026-03-15 08:51:00,stage,lab,cultural,medium,morning
152,2026-03-15 08:51:00,stage,lab,sports,medium,morning
156,2026-03-15 08:51:00,canteen,stage,technical,high,morning
117,2026-03-15 08:51:00,canteen,lab,cultural,low,evening
8,2026-03-15 08:51:00,stage,canteen,sports,high,evening
122,2026-03-15 08:51:00,stage,lab,cultural,low,evening
92,2026-03-15 08:51:00,lab,stage,technical,high,morning
164,2026-03-15 08:51:00,stage,canteen,sports,medium,evening
90,2026-03-15 08:51:00,stage,canteen,technical,medium,evening
136,2026-03-15 08:51:00,lab,canteen,sports,low,afternoon
186,2026-03-15 08:51:00,stage,stage,cultural,high,afternoon
60,2026-03-15 08:51:00,canteen,lab,cultural,low,evening
178,2026-03-15 08:51:00,canteen,stage,technical,high,morning
28,2026-03-15 08:51:00,lab,canteen,technical,medium,afternoon
101,2026-03-15 08:51:00,stage,canteen,sports,low,evening
41,2026-03-15 08:51:00,canteen,lab,technical,low,afternoon
192,2026-03-15 08:51:00,canteen,canteen,technical,medium,afternoon
155,2026-03-15 08:52:00,canteen,canteen,cultural,medium,morning
